Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Mayer,Richard,7/1/2023,STMME, , , , ,,Ref: 1,Ref: 2,Ref: 1,Ref: 1, ,Ref: 1, 
Mayer,Richard,7/2/2023,U16WE,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 2,Ref: 1, ,Ref: 1, , , 
Mayer,Richard,7/2/2023,U19ME,Ref: 1, , , ,, , , , , , , 
Mayer,Richard,7/3/2023,DV1WE,Ref: 1, , ,Ref: 1,,Ref: 2, , , , , , 
Mayer,Richard,7/3/2023,U16ME,Ref: 1, ,Ref: 2,Ref: 2,, , ,Video: 1,Video: 1, , , 
Mayer,Richard,7/4/2023,D1AME,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Mayer,Richard,7/6/2023,DV3MF,Ref: 1, ,Ref: 1,Ref: 2,, , , , , , , 
Mayer,Richard,7/6/2023,Y14WF,Ref: 1, ,Ref: 4,Ref: 2,,Ref: 1, , , , , , 
Mayer,Richard,7/7/2023,DV2WF,Ref: 1, , ,Ref: 1,,Video: 1, , , , , , 
Mayer,Richard,7/7/2023,Y14MF,Ref: 1, ,Ref: 2,Ref: 1,, , , , , , , 
Mayer,Richard,7/9/2023,Y10MF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, , ,Ref: 1, , , 
Mayer,Richard,7/9/2023,Y10WF,Ref: 1, , ,Ref: 1,,Ref: 2,Ref: 1, , , , , 
Mccauley,Samuel,10/7/2022,DV1MF,Ref: 1, ,Ref: 1,Ref: 2, , , , , , , , 
Mccauley,Samuel,10/7/2022,Y14WF,Ref: 1, , ,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1, ,Ref: 1, , 
Mccauley,Samuel,10/8/2022,U17ME, , ,Ref: 2,Ref: 1, ,Ref: 2, , , , , , 
Mccauley,Samuel,10/8/2022,U17WF,Ref: 1, , ,Ref: 3, ,Ref: 1,Ref: 1, ,Ref: 1, , , 
Mccauley,Samuel,10/9/2022,DV1WF,Ref: 1, , ,Ref: 2, ,Ref: 2, , , , , , 
Mccauley,Samuel,10/9/2022,U17MF,Ref: 1, ,Ref: 2,Ref: 1  Video: 1, , ,Ref: 1,Ref: 1,Ref: 1, , , 
Mccauley,Samuel,10/10/2022,DV1ME,Ref: 1, ,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , , 
Mccully,Philip,12/9/2022,DV1WF,Ref: 1, , ,Ref: 2, ,Ref: 4,Ref: 1, , , ,, 
Mccully,Philip,12/9/2022,U17MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1, ,Ref: 1, ,, 
Mccully,Philip,12/10/2022,U20MF,Ref: 2, ,Ref: 4, , ,Ref: 2, ,Ref: 1, , ,, 
Mccully,Philip,12/11/2022,DV1MF,Ref: 1, , ,Ref: 1, , , , , , ,, 
Mccully,Philip,12/11/2022,U17WF,Ref: 1, , ,Ref: 3, ,Ref: 1,Ref: 2,Ref: 1,Ref: 1, ,, 
Mccully,Philip,12/12/2022,U20WF,Ref: 2, ,Ref: 1,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Video: 1,, 
Mccully,Philip,1/7/2023,DV1WF,Ref: 1, , ,Ref: 3, ,Ref: 1,Ref: 1,Video: 1, , , , 
Mccully,Philip,1/7/2023,U20MF,Ref: 1, ,Ref: 2,Ref: 3, ,Ref: 1,Ref: 1,Video: 2,Video: 1,Video: 1, ,Video: 1
Mccully,Philip,1/8/2023,V50MF,Ref: 1, , , , , ,Ref: 3,Ref: 2,Ref: 1  Video: 1,Ref: 1, ,Ref: 1  Video: 1
Mccully,Philip,1/8/2023,V60WF,Ref: 1, , , , , , ,Ref: 2,Video: 1, , , 
Mccully,Philip,1/9/2023,U20ME,Ref: 2, ,Ref: 5, , , , , , , , , 
Mccully,Philip,2/17/2023,U20MF,Ref: 1, ,Ref: 3,Ref: 1, ,Ref: 1, , , , , , 
Mccully,Philip,2/18/2023,U20ME,Ref: 1, ,Ref: 3,Ref: 2, ,Ref: 1, , , , , , 
Mccully,Philip,2/18/2023,U20WF,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 2,Ref: 1, , , , , 
Mccully,Philip,2/19/2023,U17MF,Ref: 1, ,Ref: 3, , ,Ref: 1, ,Ref: 1, ,Ref: 1, , 
Mccully,Philip,2/19/2023,U20WE, , ,Ref: 3,Ref: 1, , , , , , , , 
Mccully,Philip,2/20/2023,U17WF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1,Ref: 2,Ref: 1  Video: 1, , , , 
Mccully,Philip,3/5/2023,Y12WF, ,, ,Ref: 1, ,Ref: 1,Ref: 2,Ref: 1, ,Ref: 1, , 
Mccully,Philip,3/5/2023,Y14MF, ,,Ref: 4,Ref: 2, ,Ref: 2,Ref: 1, , ,Video: 1, , 
Mccully,Philip,3/6/2023,U16MF,Ref: 2,,Ref: 4,Ref: 4, ,Ref: 1,Ref: 1,Video: 1,Ref: 1,Video: 1, , 
Mccully,Philip,6/30/2023,DV1WF, , , , ,, , , ,Video: 1, , ,Video: 1
Mccully,Philip,7/1/2023,U19MF,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 2, , ,Video: 1, , , 
Mccully,Philip,7/2/2023,STMMF, , , , ,, ,Ref: 1, , , , , 
Mccully,Philip,7/2/2023,U19WF,Ref: 1, , , ,, , ,Video: 1,Video: 1,Ref: 1, ,Video: 1
Mccully,Philip,7/3/2023,DV1MF,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Ref: 1, , , 
Mccully,Philip,7/4/2023,U16MF,Ref: 1, ,Ref: 3,Ref: 2,,Ref: 2, ,Video: 1,Ref: 1, , , 
Mccully,Philip,7/4/2023,U16WF,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Video: 1,Video: 1,Video: 1, , 
Mccully,Philip,7/5/2023,D1AMF,Ref: 1, , , ,, , , , ,Video: 1, ,Ref: 1
Mccully,Philip,7/5/2023,DV3WF, , , ,Ref: 2,, , , , , , , 
Mccully,Philip,7/6/2023,DV3MF,Ref: 1, , , ,,Ref: 1, , , , , , 
Mccully,Philip,7/6/2023,Y14WF,Ref: 1, , , ,, , , ,Video: 1, , , 
Mccully,Philip,7/7/2023,Y14MF,Ref: 1, ,Ref: 2,Ref: 1,, , ,Ref: 1, ,Ref: 1, , 
Mccully,Philip,7/8/2023,DV2MF,Ref: 1, ,Ref: 2,Ref: 2,, , , , ,Video: 1, , 
Mckinney,Christopher,2/17/2023,U17WE,Ref: 1, , ,Ref: 1, ,Ref: 1, , , , , , 
Mckinney,Christopher,2/17/2023,U20MF,Ref: 1, ,Ref: 3,Ref: 1, ,Ref: 1, , , , , , 
Mckinney,Christopher,2/18/2023,JTMMF, , , , , , ,Ref: 1,Ref: 1, ,Ref: 1, , 
Mckinney,Christopher,2/18/2023,U20WF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1, , , , , , 
Mckinney,Christopher,2/19/2023,U17MF,Ref: 1, ,Ref: 2,Ref: 2, , , , , , , , 
Mckinney,Christopher,2/19/2023,U20WE,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Mckinney,Christopher,2/20/2023,U17WF,Ref: 1, ,Ref: 1,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Mckinney,Christopher,6/2/2023,U19ME,Ref: 1,,Ref: 1,Ref: 3, , ,Ref: 2, , , , , 
Mckinney,Christopher,6/2/2023,U19WF,Ref: 1,, ,Ref: 1, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Mckinney,Christopher,6/3/2023,DV2ME,Ref: 1,, ,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Mckinney,Christopher,6/3/2023,U19WE,Ref: 1,, , , ,Ref: 2,Ref: 1, ,Ref: 1, , ,Ref: 1
Mckinney,Christopher,6/4/2023,DV2WF,Ref: 1,, , , ,Ref: 2,Ref: 3,Ref: 1, , , , 
Mckinney,Christopher,6/4/2023,U19MF, ,,Ref: 3,Ref: 4, , ,Ref: 2,Ref: 1, , , , 
Mckinney,Christopher,6/30/2023,D1AWE,Ref: 1, , ,Ref: 1,,Ref: 1, , ,Ref: 1, , , 
Mckinney,Christopher,6/30/2023,DV1ME,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Mckinney,Christopher,7/1/2023,STMME, , , , ,,Ref: 2,Ref: 1, ,Ref: 1,Ref: 1, , 
Mckinney,Christopher,7/3/2023,U16ME,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 2, , , , , , 
Mckinney,Christopher,7/4/2023,U16MF,Ref: 1, ,Ref: 3,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Mckinney,Christopher,7/5/2023,D1AMF,Ref: 1, , ,Ref: 2,,Ref: 1, , , , , , 
Mckinney,Christopher,7/5/2023,DV3WF,Ref: 1, , ,Ref: 3,,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1, , 
Mckinney,Christopher,7/6/2023,DV3MF,Ref: 1, ,Ref: 1,Ref: 2,, ,Ref: 1, , , , , 
Mckinney,Christopher,7/6/2023,Y14WF,Ref: 1, ,Ref: 4,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Mckinney,Christopher,7/7/2023,DV2WF,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Mckinney,Christopher,7/7/2023,Y14MF,Ref: 1, ,Ref: 3,Ref: 1,,Ref: 1, , , , , , 
Mckinney,Christopher,7/8/2023,DV2MF,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , 
Mckinney,Christopher,7/8/2023,Y12MF,Ref: 1, ,Ref: 2,Ref: 3,,Ref: 1,Ref: 1, ,Ref: 1, , , 
Mclellan,Sam,6/30/2023,U19MS,Ref: 2, ,Ref: 3, ,,Ref: 1,Ref: 1,Ref: 1, , , , 
Mclellan,Sam,7/1/2023,DV1MS,Ref: 2, , ,Ref: 2,,Ref: 2, ,Video: 1, , , , 
Mclellan,Sam,7/1/2023,U19WS,Ref: 2, ,Ref: 1,Ref: 4,,Ref: 2,Ref: 1,Video: 1,Video: 1, , ,Ref: 1
Mclellan,Sam,7/2/2023,U16MS,Ref: 2, ,Ref: 2,Ref: 2,,Ref: 2, , , , , , 
Mclellan,Sam,7/3/2023,D1AMS,Ref: 2, , ,Ref: 4,,Ref: 1, , , , , , 
Mclellan,Sam,7/3/2023,DV1WS,Ref: 2, , , ,,Ref: 1, ,Ref: 1,Ref: 1,Video: 1, , 
Mclellan,Sam,7/4/2023,U16WS,Ref: 2, , ,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Video: 1,Video: 1, , 
Mclellan,Sam,7/4/2023,V50MS,Ref: 1, , , ,, , , ,Video: 1, , ,Ref: 1
Mclellan,Sam,7/4/2023,V60MS, , , , ,, , , , , , , 
Mclellan,Sam,7/5/2023,D1AWS,Ref: 1, , , ,, , , , , , , 
Mclellan,Sam,7/5/2023,VTMMS, , , , ,, , ,Ref: 1,Ref: 1,Ref: 1,Ref: 1, 
Mclellan,Sam,7/8/2023,DV3WS,Ref: 2, , ,Ref: 1,, , , , , , , 
Mclellan,Sam,7/8/2023,Y12MS,Ref: 2, , , ,, ,Ref: 2,Ref: 1,Video: 1, , , 
Mclellan,Sam,7/9/2023,Y10MS,Ref: 2, , , ,,Ref: 3,Ref: 2,Ref: 1,Video: 1,Video: 1, , 
Mechkov,Iliya,10/7/2022,DV1WE,Ref: 1, , ,Ref: 2, ,Ref: 1,Ref: 1, ,Ref: 1, , , 
Mechkov,Iliya,10/8/2022,U17ME,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 2, , , , , , 
Mechkov,Iliya,10/8/2022,Y14WE,Ref: 1, , ,Ref: 2, ,Ref: 2, ,Ref: 1, , , , 
Mechkov,Iliya,10/9/2022,U17WE,Ref: 1, ,Ref: 2,Ref: 4, ,Ref: 2,Ref: 1,Video: 1,Ref: 1, , , 
Mechkov,Iliya,10/10/2022,DV1ME,Ref: 1, ,Ref: 3,Ref: 1, ,Ref: 1, ,Ref: 1, , , , 
Mechkov,Iliya,12/9/2022,DV1ME,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1, ,Video: 1,Ref: 1, ,, 
Mechkov,Iliya,12/10/2022,DV1WE,Ref: 1, , ,Ref: 1, , , ,Video: 1,Ref: 1, ,, 
Mechkov,Iliya,12/10/2022,U17ME,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1,Ref: 1,Video: 1,Video: 1,Ref: 1,, 
Mechkov,Iliya,12/11/2022,U17WE,Ref: 1, , ,Ref: 2, ,Ref: 1, , , , ,, 
Mechkov,Iliya,12/12/2022,U20WE,Ref: 1, ,Ref: 1,Ref: 1, , ,Ref: 1,Video: 1, , ,, 
Mechkov,Iliya,1/6/2023,V40ME,Ref: 1, , , , , ,Ref: 1,Ref: 1,Video: 2,Video: 1, ,Video: 1
Mechkov,Iliya,1/6/2023,V60ME,Ref: 1, , , , ,Ref: 2,Ref: 1,Ref: 1, , , , 
Mechkov,Iliya,1/8/2023,DV1ME,Ref: 1, ,Ref: 2,Ref: 2,Ref: 1,Ref: 2,Ref: 1, ,Ref: 1, , , 
Mechkov,Iliya,1/9/2023,DV1WE,Ref: 1, , ,Ref: 2, ,Ref: 2,Ref: 1, , ,Ref: 1, , 
Mechkov,Iliya,4/21/2023,DV1ME,Ref: 1,, ,Ref: 4, ,Ref: 1,Ref: 1, , , , , 
Mechkov,Iliya,4/21/2023,U19WE,Ref: 1,, ,Ref: 2, ,Ref: 2, , ,Ref: 1, , , 
Mechkov,Iliya,4/22/2023,DV1WE,Ref: 1,, ,Ref: 2, ,Ref: 2, , , , , , 
Mechkov,Iliya,4/23/2023,U19ME,Ref: 1,,Ref: 1,Ref: 2, ,Ref: 1, , , , , , 
Mechkov,Iliya,4/23/2023,V40WE,Ref: 1,, , , , , ,Ref: 3,Ref: 2,Video: 1, , 
Mechkov,Iliya,4/24/2023,V70ME,Ref: 1,, , , , ,Ref: 1,Ref: 1,Video: 1, , , 
Mechkov,Iliya,4/24/2023,VETWE,Ref: 1,, , , ,Ref: 3,Ref: 1, , , , , 
Melnychuk,Yelyzaveta,6/30/2023,U19MS,Ref: 2, ,Ref: 4,Ref: 2,,Ref: 2, , , , , , 
Melnychuk,Yelyzaveta,7/1/2023,DV1MS,Ref: 2, , ,Ref: 2,,Ref: 2, , , , , , 
Melnychuk,Yelyzaveta,7/1/2023,U19WS,Ref: 2, , , ,, , , , , , , 
Melnychuk,Yelyzaveta,7/2/2023,U16MS,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Melnychuk,Yelyzaveta,7/4/2023,U16WS,Ref: 2, , ,Ref: 3,, , , , , , , 
Melnychuk,Yelyzaveta,7/4/2023,V40MS,Ref: 1, , , ,, , ,Ref: 1,Ref: 1, , , 
Melnychuk,Yelyzaveta,7/4/2023,V70MS, , , , ,, , , ,Ref: 1, , , 
Melnychuk,Yelyzaveta,7/5/2023,D1AWS,Ref: 1, , , ,, , , , , , , 
Melnychuk,Yelyzaveta,7/5/2023,DV3MS,Ref: 2, ,Ref: 2,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , ,Ref: 1
Melnychuk,Yelyzaveta,7/5/2023,V40WS,Ref: 1, , , ,, , ,Ref: 1,Ref: 1  Video: 1,Video: 1, ,Video: 1
Melnychuk,Yelyzaveta,7/6/2023,DV2WS,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Melnychuk,Yelyzaveta,7/6/2023,Y14MS,Ref: 2, ,Ref: 4,Ref: 2,,Ref: 2, , , , , , 
Melnychuk,Yelyzaveta,7/7/2023,DV2MS,Ref: 2, , ,Ref: 2,,Ref: 2,Ref: 1, ,Ref: 1,Ref: 1, , 
Melnychuk,Yelyzaveta,7/7/2023,Y14WS,Ref: 1, , , ,, ,Ref: 1, ,Ref: 1, , , 
Melnychuk,Yelyzaveta,7/8/2023,DV3WS,Ref: 2, , ,Ref: 4,,Ref: 4,Ref: 2,Ref: 1, , , , 
Melnychuk,Yelyzaveta,7/8/2023,Y12MS,Ref: 1, ,Ref: 3,Ref: 3,,Ref: 2,Ref: 1, , , , , 
Melnychuk,Yelyzaveta,7/9/2023,Y10MS,Ref: 2, , ,Ref: 6,,Ref: 3,Ref: 2, ,Ref: 1, , , 
Mentor,Victoria,6/30/2023,DV1WF,Ref: 1, , , ,,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Mentor,Victoria,7/1/2023,U19MF,Ref: 1, ,Ref: 3,Ref: 1,, ,Ref: 1, , , , , 
Mentor,Victoria,7/2/2023,STMMF, , , , ,, ,Ref: 1, , , , , 
Mentor,Victoria,7/2/2023,U19WF,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Mentor,Victoria,7/3/2023,D1AWF,Ref: 1, , , ,,Ref: 2, ,Ref: 1, , , , 
Mentor,Victoria,7/3/2023,DV1MF,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Mentor,Victoria,7/4/2023,U16MF,Ref: 1, , , ,, , , , , , , 
Mentor,Victoria,7/4/2023,U16WF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, ,Video: 1, , , , 
Mentor,Victoria,7/4/2023,V50WF,Ref: 1, , , ,, ,Ref: 1,Ref: 2,Ref: 1  Video: 1, , , 
Mentor,Victoria,7/5/2023,D1AMF,Ref: 1, ,Ref: 1,Ref: 2,, ,Ref: 1,Ref: 1, , , , 
Mentor,Victoria,7/5/2023,DV3WF,Ref: 1, , ,Ref: 2,,Ref: 1, , , , , , 
Mentor,Victoria,7/8/2023,Y12MF,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Mentor,Victoria,7/8/2023,Y12WF,Ref: 1, ,Ref: 1,Ref: 3,,Ref: 1,Ref: 1, , ,Ref: 1, , 
Mentor,Victoria,7/9/2023,Y10MF,Ref: 1, ,Ref: 2,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Merz Lakser,Noah,12/9/2022,DV1WF,Ref: 1, , ,Ref: 1, ,Ref: 2, , , , ,, 
Merz Lakser,Noah,12/9/2022,U17MF,Ref: 1, ,Ref: 2, , ,Ref: 2,Ref: 1,Ref: 1, , ,, 
Merz Lakser,Noah,6/30/2023,DV1WF,Ref: 1, , ,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Merz Lakser,Noah,7/1/2023,STMWF, , , , ,, , , ,Ref: 1,Ref: 1, , 
Merz Lakser,Noah,7/1/2023,U19MF,Ref: 1, ,Ref: 2, ,,Ref: 1, , , , , , 
Merz Lakser,Noah,7/2/2023,STMMF, , , , ,, ,Ref: 1, , , , , 
Merz Lakser,Noah,7/2/2023,U19WF,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1, , , , , , 
Merz Lakser,Noah,7/3/2023,D1AWF,Ref: 1, , , ,,Ref: 2,Ref: 1, , , , , 
Merz Lakser,Noah,7/5/2023,V40MF, , , , ,, ,Ref: 1, , , , , 
Merz Lakser,Noah,7/5/2023,V60MF,Ref: 1, , , ,,Ref: 1,Ref: 4,Ref: 2,Ref: 1  Video: 1, , , 
Merz Lakser,Noah,7/6/2023,DV3MF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Merz Lakser,Noah,7/6/2023,Y14WF,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Merz Lakser,Noah,7/7/2023,DV2WF,Ref: 1, , ,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Merz Lakser,Noah,7/7/2023,Y14MF,Ref: 1, ,Ref: 3,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Merz Lakser,Noah,7/8/2023,Y12MF,Ref: 1, , ,Ref: 1,,Ref: 2, , , ,Ref: 1, , 
Merz Lakser,Noah,7/8/2023,Y12WF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, , ,Ref: 1, , , 
Mitchell,Matthew,12/9/2022,DV1ME,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , ,, 
Mitchell,Matthew,12/10/2022,U17ME,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1, , , , ,, 
Mitchell,Matthew,12/11/2022,U17WE,Ref: 1, , ,Ref: 2, ,Ref: 1, ,Ref: 1, , ,, 
Mitchell,Matthew,12/11/2022,U17WF, , , , , , , , , , ,, 
Mitchell,Matthew,12/12/2022,U20ME,Ref: 1, ,Ref: 3,Ref: 2, ,Ref: 1, , , , ,, 
Mitchell,Matthew,12/12/2022,U20WE,Ref: 1, ,Ref: 1,Ref: 2, , , , , , ,, 
Mitchell,Matthew,6/30/2023,D1AWE,Ref: 1, , ,Ref: 1,,Ref: 2, , , ,Ref: 1, , 
Mitchell,Matthew,6/30/2023,DV1ME,Ref: 1, , , ,, , , , , , , 
Mitchell,Matthew,7/1/2023,STMME, , , , ,,Ref: 2,Ref: 1,Ref: 1, , , , 
Mitchell,Matthew,7/1/2023,U19WE,Ref: 1, ,Ref: 2,Ref: 1,, , , , , , , 
Mitchell,Matthew,7/2/2023,U16WE,Ref: 1, ,Ref: 3,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Mitchell,Matthew,7/2/2023,U19ME,Ref: 1, , , ,, , , , , , , 
Mitchell,Matthew,7/3/2023,V50ME,Ref: 1, , , ,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Video: 1, , 
Mitchell,Matthew,7/4/2023,D1AME,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Mitchell,Matthew,7/5/2023,DV2ME,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Mitchell,Matthew,7/5/2023,Y14WE,Ref: 1, ,Ref: 3,Ref: 1,, ,Ref: 1, , , , , 
Mitchell,Matthew,7/6/2023,DV2WE,Ref: 1, , ,Ref: 2,,Ref: 1, , , , , , 
Mitchell,Matthew,7/6/2023,Y14ME,Ref: 1, ,Ref: 4,Ref: 3,, , ,Ref: 1, , , , 
Mitchell,Matthew,7/7/2023,DV2MS,Ref: 2, , , ,, , , , , , , 
Mitchell,Matthew,7/7/2023,DV3ME, , , ,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Mitchell,Matthew,7/7/2023,Y12WE,Ref: 1, , ,Ref: 1,,Ref: 1, ,Ref: 1, , , , 
Mitchell,Matthew,7/8/2023,Y10WE,Ref: 1, , ,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , 
Mitchell,Matthew,7/8/2023,Y12ME,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 2,Ref: 1,Ref: 1, ,Video: 1, , 
Mitchell,Matthew,7/9/2023,DV3WE,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 2,Ref: 1,Ref: 1, , , 
Mitchell,Matthew,7/9/2023,Y10ME,Ref: 1, ,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Ref: 1, , , , 
Mohamed,Ahmed,10/7/2022,DV1MF, , ,Ref: 1,Ref: 2, , , , , , , , 
Mohamed,Ahmed,10/7/2022,Y14WF, , , , , ,Ref: 3,Ref: 2,Ref: 1,Video: 1,Video: 1, ,Ref: 1
Mohamed,Ahmed,10/8/2022,U17ME,Ref: 1, , , , , , , , , , , 
Mohamed,Ahmed,10/8/2022,U17WF,Ref: 1, , , , , , , , , , , 
Mohamed,Ahmed,10/9/2022,DV1WF,Ref: 1, , ,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Mohamed,Ahmed,10/9/2022,U17MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1, , , , , , 
Mohamed,Ahmed,10/10/2022,DV1ME,Ref: 1, ,Ref: 2,Ref: 3, ,Ref: 1, , , , , , 
Mohamed,Ahmed,12/9/2022,DV1WF,Ref: 1, , , , ,Ref: 1, , , , ,, 
Mohamed,Ahmed,12/9/2022,U17MF,Ref: 1, ,Ref: 1,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1, ,Video: 1,, 
Mohamed,Ahmed,12/10/2022,U20MF,Ref: 2, ,Ref: 5,Ref: 3, , , ,Ref: 1, , ,, 
Mohamed,Ahmed,12/11/2022,U17WF, , , , , , , , ,Ref: 1,Video: 1,, 
Mohamed,Ahmed,12/12/2022,U20WE, , , ,Ref: 1, , , , , , ,, 
Mohamed,Ahmed,12/12/2022,U20WF,Ref: 2, , ,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1,Video: 1, ,, 
Mohamed,Ahmed,1/7/2023,DV1WF,Ref: 1, , ,Ref: 3, ,Ref: 1, , , , , , 
Mohamed,Ahmed,1/7/2023,U20MF,Ref: 1, ,Ref: 2,Ref: 1, , ,Ref: 1,Ref: 1,Video: 1, , , 
Mohamed,Ahmed,1/8/2023,V50WF, , , , , , , ,Ref: 1,Ref: 1, , , 
Mohamed,Ahmed,1/8/2023,V70MF,Ref: 1, , , , , ,Ref: 2,Ref: 2,Ref: 1  Video: 1,Ref: 1, ,Ref: 1
Mohamed,Ahmed,1/8/2023,V70WF, , , , , , , , ,Ref: 1, , , 
Mohamed,Ahmed,1/9/2023,VETMF,Ref: 1, , , , ,Ref: 2,Ref: 2,Ref: 1,Video: 1,Ref: 1, ,Video: 1
Mohamed,Ahmed,1/9/2023,VETWF,Ref: 1, , , , ,Ref: 1,Ref: 1,Ref: 1,Video: 1,Ref: 1, , 
Mohamed,Ahmed,2/17/2023,U17WE,Ref: 1, ,Ref: 1,Ref: 1, ,Ref: 1, , , , , , 
Mohamed,Ahmed,2/17/2023,U20MF,Ref: 1, ,Ref: 3,Ref: 1, ,Ref: 1,Ref: 1,Video: 1, , , , 
Mohamed,Ahmed,2/18/2023,JTMMF, , , , , , ,Ref: 1, ,Ref: 1,Ref: 1, , 
Mohamed,Ahmed,2/18/2023,U20WF,Ref: 1, , , , , , , , , , , 
Mohamed,Ahmed,2/19/2023,U17MF,Ref: 1, , , , , , ,Video: 1, , , , 
Mohamed,Ahmed,2/19/2023,U20WE, , ,Ref: 2,Ref: 2, ,Ref: 1, , , , , , 
Mohamed,Ahmed,2/20/2023,U17WF,Ref: 1, ,Ref: 1,Ref: 1, ,Ref: 1, , ,Video: 1, , , 
Mohamed,Ahmed,3/3/2023,U16WF,Ref: 1,, , , , , , , , , , 
Mohamed,Ahmed,3/3/2023,Y10MF,Ref: 1,, , , , , , ,Video: 1, , ,Ref: 1
Mohamed,Ahmed,3/4/2023,Y12MF,Ref: 1,,Ref: 2, , ,Ref: 2,Ref: 1,Ref: 1,Video: 1, , , 
Mohamed,Ahmed,3/4/2023,Y14WF,Ref: 1,,Ref: 3,Ref: 3, ,Ref: 1,Ref: 1,Ref: 2, , , , 
Mohamed,Ahmed,3/5/2023,Y12WF,Ref: 1,, , , , , , , , , , 
Mohamed,Ahmed,3/5/2023,Y14MF,Ref: 1,,Ref: 3,Ref: 3, ,Ref: 2,Ref: 2,Ref: 1, , , , 
Mohamed,Ahmed,3/6/2023,U16MF,Ref: 1,,Ref: 3,Ref: 2, ,Ref: 2,Ref: 1,Video: 1,Video: 1,Ref: 1, , 
Mohamed,Ahmed,4/21/2023,V40WF,Ref: 1,, , , , , , , , , , 
Mohamed,Ahmed,4/21/2023,V50WF, ,, , , , ,Ref: 1,Ref: 1,Ref: 1,Video: 1, , 
