Last Name,First Name,Date,Event,Pools,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Belanich,Susan,7/4/2017,U16ME,Ref: 1,,,,,,,,Ref: 1,Video: 1,,,
Belanich,Susan,7/5/2017,U16WE,Ref: 1,,,,Ref: 2,,,Ref: 2,Video: 1  Assist: 1,Ref: 1,,,Ref: 1
Belanich,Susan,7/5/2017,V50ME,,,,,,,Ref: 1,,Ref: 1,,,,
Bellantoni,Ralph,10/7/2016,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Bellantoni,Ralph,10/7/2016,DV2WE,Ref: 1,,,,,,Ref: 1,,,,,,
Bellantoni,Ralph,10/8/2016,DV1WE,Ref: 1,Ref: 1,,,Ref: 1,,Ref: 2,Ref: 1,,,,,
Bellantoni,Ralph,10/8/2016,DV2ME,,,,,Ref: 3,,Ref: 1,Ref: 1,,,,,
Bellantoni,Ralph,10/9/2016,DV1ME,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Bellantoni,Ralph,10/9/2016,DV2MF,,,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,,,,,
Bellantoni,Ralph,10/9/2016,U17WF,Ref: 1,,,,Ref: 3,,Ref: 1,,Assist: 1,,,,
Bellantoni,Ralph,10/10/2016,U17MF,Ref: 1,,,,Ref: 2,,,Ref: 1,,,,,
Belmonte,Manuel,10/7/2016,DV1WF,Ref: 1,,,,,,,,Video: 1,,,,
Belmonte,Manuel,10/8/2016,DV1MF,Ref: 1,,,Ref: 3,,,Ref: 1,Ref: 1,,,,,
Belmonte,Manuel,10/8/2016,DV2WF,Ref: 1,,,,,,,,,,Video: 1,,
Belmonte,Manuel,10/9/2016,DV2MF,Ref: 1,,,,,,,,,Assist: 1,,,Video: 1
Belmonte,Manuel,10/9/2016,U17WF,Ref: 1,,,,,,,,Video: 1,,Video: 1,,
Belmonte,Manuel,10/10/2016,U17WE,Ref: 1,,,,,,,,Video: 1,,Video: 1,,
Belmonte,Manuel,11/13/2016,U17MF,Ref: 1,,,,,,,,Ref: 1  Video: 1,Video: 1,,,
Belmonte,Manuel,11/11/2016,U20MF,Ref: 2,,,,,,,,Video: 1,Video: 1,,,
Belmonte,Manuel,11/14/2016,U20WF,Ref: 1,,,,,,,,Video: 1,Video: 1,Assist: 1,,Ref: 1
Belmonte,Manuel,11/12/2016,Y14MF,Ref: 2,,,,,,,,,Video: 1,,,
Belmonte,Manuel,7/4/2017,U16WF,,,,,,,,,Video: 1,,,,
Belmonte,Manuel,7/4/2017,U19MF,Ref: 1,,,Ref: 1,,,,,Video: 1,Video: 1,,,
Belmonte,Manuel,7/5/2017,DV2MF,Ref: 1,,,,Ref: 2,,,Ref: 1,Ref: 1,,,,Video: 1
Belmonte,Manuel,7/5/2017,V40WF,,,,,,,,,Ref: 1,Video: 1,,,Video: 1
Belmonte,Manuel,7/6/2017,U16MF,Ref: 1,,,,,,,,Video: 1,,,,
Belmonte,Manuel,7/6/2017,Y14WF,Ref: 1,,,,,,,,,,,,
Belmonte,Manuel,7/7/2017,DV2WF,Ref: 1,,,,,,,,,,,,
Belmonte,Manuel,7/7/2017,DV3MF,Ref: 1,,,,,,,,,,,,
Belmonte,Manuel,7/8/2017,Y14MF,Ref: 1,,,,,,,,,,,,
Belmonte,Manuel,7/8/2017,Y14WE,Ref: 1,,,,,,,Ref: 1,,,,,
Belmonte,Manuel,7/9/2017,Y12WF,Ref: 1,,,,,,Ref: 1,,,,,,
Belmonte,Manuel,7/10/2017,Y12WE,Ref: 1,,,,,,,,,Video: 1,Video: 1,,
Benson-McCarthy,Abigail,11/13/2016,Y10MS,Ref: 1,,,,,,Ref: 1,,,,,,
Benson-McCarthy,Abigail,10/9/2016,DV2WS,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,,,,
Benson,Jerry,10/7/2016,DV2WE,Ref: 1,,,,,,,,,,,,
Benson,Jerry,10/7/2016,U17ME,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,,,,
Benson,Jerry,10/8/2016,CHRMF,,,,,,,,,,,,,Video: 1
Benson,Jerry,10/8/2016,CHRWF,Ref: 1,Ref: 1,,,,,,,,Ref: 1,Ref: 1  Video: 1,,Video: 1
Benson,Jerry,10/10/2016,U17WE,Ref: 1,,,,,,,,Video: 1,,Ref: 1,,Video: 1
Benson,Jerry,12/3/2016,D1AME,Ref: 1,,,,,,,,,Video: 1,Video: 1,,Assist: 1
Benson,Jerry,12/2/2016,DV1ME,Ref: 1,,,,Ref: 1,,,,,,,,
Benson,Jerry,12/4/2016,V50WF,Ref: 1,,,,,,,,,,,,
Benson,Jerry,1/7/2017,DV1ME,Ref: 1,Ref: 1,,,,,Ref: 1,,Assist: 1,Video: 1,,,
Benson,Jerry,1/9/2017,U20ME,,,,,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,,,,
Benson,Jerry,1/6/2017,U20MF,Ref: 1,,,,,,,,,,,,
Benson,Jerry,1/6/2017,U20WE,Ref: 1,,,,,,,,Assist: 1,,,,
Benson,Jerry,2/17/2017,U16WF,,,,,Ref: 1,,,,,,,,
Benson,Jerry,2/17/2017,U19ME,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,,,,,,
Benson,Jerry,2/20/2017,U16MF,Ref: 2,,,Ref: 3,Ref: 2,,,Ref: 1,Assist: 1,,,,
Benson,Jerry,3/11/2017,Y14MF,Ref: 1,,,,,,,,,,,,
Benson,Jerry,4/21/2017,V50ME,Ref: 1,,,,,,Ref: 2,Ref: 1,,,,,
Benson,Jerry,7/6/2017,U16MF,Ref: 1,,,,,,,,,,,,
Benson,Jerry,7/6/2017,Y14WF,Ref: 1,,,,,,,,,,,,
Biebel,joseph,11/14/2016,Y12MF,Ref: 1,,,,Ref: 3,,Ref: 2,,,,,,
Bissdorf,Joan,3/10/2017,DV2MF,,,,,Ref: 3,,Ref: 1,Ref: 1,,Assist: 1,Video: 1,,
Bissdorf,Joan,3/10/2017,Y14ME,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,,,Ref: 1,,,
Bissdorf,Joan,3/11/2017,Y14MF,Ref: 2,,,Ref: 6,Ref: 4,,Ref: 1,Ref: 1,Ref: 1,,,,
Bissdorf,Joan,3/12/2017,Y10MF,,,,,Ref: 1,,Ref: 2,Ref: 1,,Video: 1,,,Ref: 1
Bissdorf,Joan,3/12/2017,Y14WF,Ref: 1,,,Ref: 3,Ref: 3,,Ref: 1,,,,,,
Bissdorf,Joan,3/13/2017,Y12MF,Ref: 2,,,Ref: 2,Ref: 5,,Ref: 3,Ref: 2,,Assist: 1,,,
Bissdorf,Joan,4/23/2017,DV2MF,Ref: 1,,,,Ref: 2,,Ref: 3,,Ref: 1,,,,
Bissdorf,Joan,4/24/2017,DV2WF,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,,,,,
Bissdorf,Joan,4/24/2017,DV3MF,Ref: 1,,,,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,Ref: 1
Bissdorf,Joan,4/21/2017,DV3WE,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 2,,,,,
Bissdorf,Joan,4/22/2017,DV3WF,Ref: 1,,,,Ref: 1,,,Ref: 1,,,,,
Bissdorf,Joan,4/21/2017,V40ME,Ref: 1,,,,,,Ref: 1,Ref: 2,,Ref: 1,,,
Bissdorf,Joan,4/23/2017,VETWF,Ref: 1,,,,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,
Bissdorf,Joan,4/22/2017,VTMWF,,,,,,,,,,Ref: 1,Ref: 1,,
Bissdorf,Joan,7/1/2017,D1AMF,Ref: 1,,,,,,,,,,,,
Bissdorf,Joan,7/1/2017,U19WF,Ref: 1,,,Ref: 1,Ref: 2,,,Ref: 1,Assist: 1,,,,
Bissdorf,Joan,7/3/2017,STMMF,,,,,,,,Ref: 1,Ref: 1,,,,
Bissdorf,Joan,7/3/2017,V60MF,Ref: 1,,,,,,,Ref: 2,Ref: 3,Ref: 1,Assist: 1,,Ref: 1
Bissdorf,Joan,7/4/2017,U16WF,,,,Ref: 1,,,Ref: 2,,Ref: 1,Video: 1,Assist: 1,,
Bissdorf,Joan,7/4/2017,U19MF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,,,,,
Bissdorf,Joan,7/5/2017,V40WF,Ref: 1,,,,,,,,Ref: 1,Ref: 1,Assist: 1,,Assist: 1
Bissdorf,Joan,7/5/2017,V70WF,,,,,,,,,,Ref: 1,Ref: 1,,Assist: 1
Bissdorf,Joan,7/6/2017,Y14WF,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 3,,,Ref: 1,Assist: 1,,
Bissdorf,Joan,7/7/2017,DV2WF,Ref: 1,,,,Ref: 2,,Ref: 2,,,,,,
Bissdorf,Joan,7/7/2017,DV3MF,Ref: 1,,,,Ref: 2,,Ref: 2,,,,,,
Bissdorf,Joan,7/8/2017,DV3WF,Ref: 1,,,,Ref: 3,,,Ref: 1,,Ref: 1,Assist: 1,,
Bissdorf,Joan,7/8/2017,Y14MF,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,,,,,
Bissdorf,Joan,7/10/2017,Y10WF,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,,Ref: 1,Assist: 1,,
Bissdorf,Joan,7/10/2017,Y12MF,Ref: 1,,,Ref: 3,Ref: 1,,,Ref: 1,,,,,
Bogert,Alexander,2/18/2017,JTMME,,,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Bogert,Alexander,2/18/2017,U19WE,Ref: 1,,,,,,,,,,,,
Bogert,Alexander,2/19/2017,JTMWE,,,,,,,,Ref: 2,Ref: 1,,,,
Bogert,Alexander,2/19/2017,U16ME,Ref: 1,,,,,,,,,,,,
Bogert,Alexander,7/4/2017,U16ME,Ref: 1,,,,,,,,Video: 1,Ref: 1,Video: 1,,Video: 1
Bogert,Alexander,7/5/2017,U16WE,Ref: 1,,,,,,,,,,,,
Bogert,Alexander,7/6/2017,DV2WE,Ref: 1,,,,Ref: 2,,,,,,,,Ref: 1
Bogert,Alexander,7/6/2017,Y14ME,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Bogert,Alexander,7/7/2017,DV2ME,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 2,,,,,,
Bogert,Alexander,7/7/2017,DV3WE,Ref: 1,,,,,,,Ref: 2,Ref: 1,,,,
Bogert,Alexander,7/8/2017,DV3ME,Ref: 1,,,,Ref: 1,,,Ref: 1,,,,,
Bogert,Alexander,7/8/2017,Y14WE,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,,,,,
Bogert,Alexander,7/9/2017,Y10WE,,,,,,,,Ref: 1,,Ref: 1,,,
Bogert,Alexander,7/9/2017,Y12ME,Ref: 1,,,,Ref: 2,,Ref: 1,,Ref: 1,Video: 1,,,
Bogert,Alexander,7/10/2017,Y10ME,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Bontems,Pierre-Olivier,10/7/2016,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Bontems,Pierre-Olivier,10/8/2016,DV2WF,Ref: 1,,,,Ref: 3,,Video: 1,Ref: 1,,Video: 1,,,
Bontems,Pierre-Olivier,10/9/2016,DV2MF,Ref: 1,,,Ref: 2,Ref: 5,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Bontems,Pierre-Olivier,10/9/2016,U17WF,Ref: 1,,,,Ref: 2,,,Ref: 1,Video: 1,,,,
Bontems,Pierre-Olivier,10/10/2016,U17MF,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 2,Assist: 1,Ref: 1,,,
Bontems,Pierre-Olivier,11/13/2016,U17MF,,,,Ref: 5,Ref: 3,,Ref: 2,,Ref: 1  Video: 1,Assist: 1,Video: 1,,
Bontems,Pierre-Olivier,11/12/2016,U17WE,,,,,Ref: 1,,,,,,,,
Bontems,Pierre-Olivier,11/12/2016,U17WF,Ref: 1,,,Ref: 2,Ref: 5,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Bontems,Pierre-Olivier,11/11/2016,U20MF,Ref: 2,,,Ref: 5,Ref: 3,,Ref: 1,Ref: 1,Video: 1,Ref: 1,,,
Bontems,Pierre-Olivier,11/14/2016,U20WF,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,Video: 2,Video: 1,,,Video: 1
Bontems,Pierre-Olivier,11/14/2016,Y12MF,,,,,Ref: 2,,Ref: 1,Ref: 1,,Ref: 1,Video: 1,,
Bontems,Pierre-Olivier,12/3/2016,D1AWF,,,,,,,,Ref: 2,Ref: 1,Video: 1,,,
Bontems,Pierre-Olivier,12/2/2016,DV1ME,,,,,Ref: 1,,,,,,,,
Bontems,Pierre-Olivier,12/3/2016,V40MF,,,,,,,,,,Ref: 1  Video: 1,Video: 1,,Video: 1
Bontems,Pierre-Olivier,12/4/2016,V40WF,Ref: 1,,,,,,,,Ref: 1,Ref: 1  Video: 1,Ref: 1,,Video: 1
Bontems,Pierre-Olivier,12/4/2016,V60WF,Ref: 1,,,,,,,,,,,,
Bontems,Pierre-Olivier,12/5/2016,VETWF,Ref: 1,,,,,,,Ref: 1,Ref: 2,Video: 2,Video: 1,,Ref: 1
Bontems,Pierre-Olivier,12/10/2016,DV1WF,Ref: 1,,,,Ref: 1,,Ref: 1  Video: 2  Assist: 1,Video: 1  Assist: 1,Ref: 1,,Assist: 1,,
Bontems,Pierre-Olivier,1/7/2017,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Video: 1,,,
Bontems,Pierre-Olivier,1/9/2017,STMMF,,,,,,,,,Ref: 1,Ref: 1,,,
Bontems,Pierre-Olivier,1/8/2017,STMWF,,,,,,,,,,,Ref: 1,Ref: 1,
Bontems,Pierre-Olivier,1/6/2017,U20MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 2,Ref: 1,Video: 1,Assist: 1,Video: 1,,
Bontems,Pierre-Olivier,1/6/2017,U20WE,,,,,Ref: 1,,,,,,,,
Bontems,Pierre-Olivier,1/9/2017,U20WF,,,,,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,,,,
Bontems,Pierre-Olivier,2/17/2017,JTMMS,,,,,,,,,,Ref: 1,Ref: 1,,
Bontems,Pierre-Olivier,2/17/2017,U16WF,Ref: 1,,,,Ref: 3,,,Ref: 1,Video: 1,Video: 1,,,
Bontems,Pierre-Olivier,2/17/2017,U16WS,Ref: 1,,,,Ref: 1,,,,,,,,
Bontems,Pierre-Olivier,2/18/2017,U19MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,,,,,
Bontems,Pierre-Olivier,2/19/2017,U16ME,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Bontems,Pierre-Olivier,2/19/2017,U19WF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Assist: 1,Video: 1,,,
Bontems,Pierre-Olivier,2/20/2017,U16MF,Ref: 1,,,Ref: 3,Ref: 2,,,,Video: 1,Video: 1,Assist: 1,,Ref: 1
Bontems,Pierre-Olivier,7/3/2017,V50MF,,,,,,,,,Ref: 1,Video: 1,Video: 1,,
Bontems,Pierre-Olivier,7/4/2017,U16WF,,,,,Ref: 1,,,,,,,,
Bontems,Pierre-Olivier,7/4/2017,U19MF,Ref: 1,,,Ref: 2,Ref: 2,,,Ref: 1,Video: 1,Video: 1,,,
Bontems,Pierre-Olivier,7/5/2017,DV2MF,Ref: 1,,,Ref: 1,Ref: 1,,,,Ref: 1,,,,
Bontems,Pierre-Olivier,7/5/2017,V60ME,Ref: 1,,,,,,Ref: 3,Ref: 2,Ref: 1,,,,
Bontems,Pierre-Olivier,7/6/2017,Y14WF,Ref: 1,,,,,,,,,Video: 1,,,Ref: 1
Bontems,Pierre-Olivier,7/7/2017,DV2WF,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Bontems,Pierre-Olivier,7/7/2017,DV3MF,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Bontems,Pierre-Olivier,7/8/2017,DV3WF,Ref: 1,,,,Ref: 3,,Ref: 1,,,,,,
Bontems,Pierre-Olivier,7/8/2017,Y14MF,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,,Ref: 1,Ref: 1,,,,
Bontems,Pierre-Olivier,7/9/2017,Y10MF,Ref: 1,,,,,,,,,,,,
Bontems,Pierre-Olivier,7/10/2017,Y10WF,,,,,,,,,,Video: 1,,,
Bontems,Pierre-Olivier,7/10/2017,Y12MF,Ref: 1,,,,Ref: 2,,Ref: 1,,Ref: 1,,,,
Bookwalter,Erich,11/11/2016,U17ME,Ref: 1,,,Ref: 3,Ref: 3,,Ref: 2,,Ref: 1,,,,
Bookwalter,Erich,11/13/2016,U17MF,Ref: 2,,,Ref: 6,Ref: 4,,,Ref: 1,Ref: 1  Assist: 1,Ref: 1,Assist: 1,,Assist: 1
Bookwalter,Erich,11/12/2016,U17WE,,,,,Ref: 2,,Ref: 1,,,,,,
Bookwalter,Erich,11/12/2016,U17WF,Ref: 1,,,Ref: 2,Ref: 4,,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,,
Bookwalter,Erich,11/14/2016,U20WF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,Ref: 1  Assist: 1,,,,
Bookwalter,Erich,11/14/2016,Y12MF,,,,,Ref: 1,,,,,,,,
Bookwalter,James,12/3/2016,D1AME,Ref: 1,,,,,,Ref: 1,Ref: 1,,,,,
Bookwalter,James,12/2/2016,D1AMF,Ref: 1,,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Bookwalter,James,12/2/2016,DV1ME,Ref: 1,,,,Ref: 2,,,,,,,,
Bookwalter,James,12/4/2016,V70ME,Ref: 1,,,,,,,Ref: 3,Ref: 1,Ref: 1  Assist: 1,Video: 1,,Video: 1
Bookwalter,James,12/5/2016,VETME,,,,,,,Ref: 1,,,,,,
Bookwalter,James,12/3/2016,VETWE,Ref: 1,,,,,,,Ref: 1,Ref: 1,,Video: 1,,Ref: 1
Bookwalter,James,12/5/2016,VETWF,Ref: 1,,,,,,,Ref: 2,Ref: 1,Ref: 1  Assist: 1,,,
Bookwalter,Tim,11/11/2016,U17ME,Ref: 2,,,,,,,,Video: 1,Video: 1,,,
Bookwalter,Tim,11/13/2016,U17MF,Ref: 1,,,Ref: 1,,,,,,,,,
Bookwalter,Tim,11/12/2016,U17WE,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Bookwalter,Tim,11/14/2016,U20WF,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 2,Ref: 1,,,,,
Bookwalter,Tim,11/14/2016,Y12MF,Ref: 2,,,,Ref: 3,,Ref: 2,Ref: 1,,,,,
Bookwalter,Tim,11/12/2016,Y14MF,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 2,,,,,,
Bookwalter,Tim,11/13/2016,Y14WF,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,,,,
Bookwalter,Tim,1/7/2017,DV1ME,Ref: 1,Ref: 1,,,Ref: 3,,Ref: 1,Ref: 1,Video: 1,Ref: 1,Assist: 1,,
Bookwalter,Tim,1/8/2017,DV1MF,,,,Ref: 1,Ref: 1,,Ref: 1,,,,,,
Bookwalter,Tim,1/8/2017,DV1WE,,Ref: 1,,,,,Ref: 1,Ref: 1,Video: 1,,,,
Bookwalter,Tim,1/8/2017,STMME,,,,,,,,Ref: 1,Ref: 1,,,,
Bookwalter,Tim,1/9/2017,U20ME,Ref: 2,,,Ref: 3,Ref: 3,,Ref: 1,,,,,,
Bookwalter,Tim,1/6/2017,U20WE,Ref: 1,,,,,,,,Video: 1,Assist: 1,Ref: 1,,Video: 1
Bookwalter,Tim,2/17/2017,U16WF,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,,,,
Bookwalter,Tim,2/17/2017,U19ME,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,,,,
Bookwalter,Tim,2/19/2017,JTMWE,,,,,,,,Ref: 2,Ref: 1,,,,
Bookwalter,Tim,2/19/2017,U16ME,Ref: 1,,,Ref: 2,Ref: 2,,,Ref: 1,Video: 1,,,,
Bookwalter,Tim,2/20/2017,U16WE,Ref: 2,,,Ref: 1,Ref: 3,,Ref: 3,,Video: 1,Video: 1,,,
Bookwalter,Tim,4/23/2017,DV1ME,Ref: 1,,,,,,,,Ref: 1  Assist: 1,Assist: 1,Video: 1,,
Bookwalter,Tim,4/22/2017,DV2WE,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,,Assist: 1,,
Bookwalter,Tim,4/23/2017,V50WE,,,,,,,Ref: 2,Ref: 2,Ref: 1,,,,
Bookwalter,Tim,4/22/2017,VETME,Ref: 1,,,,Ref: 2,,Ref: 4,Ref: 1,Ref: 1,Video: 1,,,
Bookwalter,Timothy,12/3/2016,D1AME,,,,,Ref: 2,,Ref: 1,,,,,,
Bookwalter,Timothy,12/2/2016,D1AMF,Ref: 1,,,,,,Ref: 2,Ref: 2,,,,,
Bookwalter,Timothy,12/2/2016,DV1ME,Ref: 1,Ref: 1,,,Ref: 2,Ref: 2,Ref: 2,,Ref: 1  Assist: 1,Video: 1,Video: 1,,
Bookwalter,Timothy,12/4/2016,DV1WE,,Ref: 1,,,,Ref: 3,Ref: 3,Ref: 1,Ref: 1,Video: 1,,,
Bookwalter,Timothy,12/4/2016,V50ME,Ref: 1,,,,,,,,Ref: 1,Video: 1,Assist: 1,,
Bookwalter,Timothy,12/5/2016,VETME,,,,,Ref: 1,,,Ref: 3,,,,,
Borgos,Susan,11/14/2016,CTMME,,,,,,,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1
Borgos,Susan,11/11/2016,U17ME,Ref: 1,,,Ref: 2,Ref: 4,,Ref: 1,,Video: 1,Assist: 1,Ref: 1,,Video: 1
Borgos,Susan,11/12/2016,U17WE,Ref: 1,,,,Ref: 1,,,,Ref: 1,Assist: 1,,,
Borgos,Susan,11/13/2016,U20ME,Ref: 2,,,Ref: 5,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Assist: 1,Video: 1,,Ref: 1
Borgos,Susan,11/12/2016,Y14ME,Ref: 1,,,,,,Ref: 1,,,,,,Video: 1
Borgos,Susan,12/3/2016,D1AME,,,,,Ref: 2,,Ref: 1,,,,,,
Borgos,Susan,12/5/2016,D1AWE,Ref: 1,,,,,,Ref: 1,Ref: 2,Ref: 1,,,,
Borgos,Susan,12/2/2016,DV1ME,Ref: 1,Ref: 1,,Ref: 1,,Ref: 2,,,Ref: 1  Video: 1,Assist: 1,Ref: 1,,
Borgos,Susan,12/4/2016,V60ME,Ref: 1,,,,,,,,,Video: 1,Video: 1,,
Borgos,Susan,1/7/2017,DV1ME,Ref: 1,Ref: 1,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Assist: 1,Ref: 1,,,
Borgos,Susan,1/8/2017,DV1WE,Ref: 1,Ref: 1,,,Ref: 1,,Ref: 1,Ref: 1,Video: 1,Video: 1,,,
Borgos,Susan,1/9/2017,STMWE,,,,,,,,,,Ref: 1,Ref: 2,,Ref: 1
Borgos,Susan,1/9/2017,U20ME,Ref: 1,,,,,,,,,,,,
Borgos,Susan,1/6/2017,U20WE,Ref: 1,,,,Ref: 2,,,Ref: 1,Ref: 1,Ref: 1,,,
Borgos,Susan,3/10/2017,DV2WE,,,,,,,,,,Video: 1,,,
Borgos,Susan,3/10/2017,Y14ME,Ref: 1,,,,,,,,,,,,
Borgos,Susan,3/11/2017,DV2ME,Ref: 1,,,,Ref: 2,,Ref: 1,,,Video: 1,,,
Borgos,Susan,3/11/2017,Y14WE,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,,,,,
Borgos,Susan,3/12/2017,Y12ME,Ref: 1,,,,Ref: 2,,Ref: 2,,Ref: 1,Assist: 1,Assist: 1,,Ref: 1
Borgos,Susan,3/12/2017,Y12WE,Ref: 1,,,,Ref: 1,,Ref: 4,Ref: 1,Ref: 1,,,,
Borgos,Susan,3/13/2017,14TMME,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Borgos,Susan,4/23/2017,DV1ME,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Borgos,Susan,4/21/2017,DV1WE,Ref: 1,,,,,,Ref: 2,Ref: 2,Ref: 1  Video: 1,Assist: 1,Ref: 1,,
Borgos,Susan,4/22/2017,DV2WE,,,,,Ref: 1,,Ref: 2,Ref: 1,,Ref: 1,,,
Borgos,Susan,4/23/2017,DV3ME,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,,,,,
Borgos,Susan,4/24/2017,STMME,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Borgos,Susan,4/21/2017,V50ME,,,,,,,Ref: 2,Ref: 2,Ref: 1,Video: 1,Video: 1,,
Borgos,Susan,4/22/2017,VETME,Ref: 1,,,,,,,,,Assist: 1,Video: 1,,Ref: 1
Borgos,Susan,7/1/2017,DV1WE,Ref: 1,,,,,,Ref: 1,,Video: 1,Ref: 1,,,
Borgos,Susan,7/2/2017,D1AME,Ref: 1,,,,,,,,Ref: 1,,Video: 1,,
Borgos,Susan,7/3/2017,DV1ME,Ref: 1,,,,Ref: 1,,Ref: 2,,Video: 1,Video: 1,Assist: 1,,Video: 1
Borgos,Susan,7/4/2017,U16ME,Ref: 1,,,,,,,,Ref: 1,Video: 1,Ref: 1,,
Borgos,Susan,7/4/2017,V60WE,Ref: 1,,,,,,,,,,,,
Borgos,Susan,7/5/2017,STMME,,,,,,,Ref: 1,Ref: 1,,,,,
Borgos,Susan,7/5/2017,U16WE,Ref: 1,,,,,,,,,,,,
Botelho,Lynn,12/2/2016,DV1ME,Ref: 1,,,,Ref: 1,,,,,,,,
Botelho,Lynn,12/5/2016,V70MF,,,,,,,,,Ref: 2,Ref: 1,,,
Bratsko,Deborah,7/3/2017,DV1ME,Ref: 1,,,,Ref: 1,,Ref: 1,,,Assist: 1,,,
Bratsko,Deborah,7/3/2017,U19WE,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Assist: 1,,,,
Bratsko,Deborah,7/5/2017,STMME,,,,,,,Ref: 1,,Ref: 1,Ref: 1,,,
Bratsko,Deborah,7/5/2017,U16WE,Ref: 1,,,,,,Ref: 1,,,,,,
Bratsko,Deborah,7/9/2017,Y10WE,,,,,,,Ref: 1,Ref: 1,,,,,
Bratsko,Stephen,11/11/2016,CTMWE,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Bratsko,Stephen,11/12/2016,U17WE,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Assist: 1,,,,
Bratsko,Stephen,11/13/2016,U20ME,Ref: 2,,,,,,,,,,,,
Bratsko,Stephen,11/14/2016,U20WE,Ref: 2,,,Ref: 1,Ref: 3,,Ref: 2,Ref: 2,Assist: 1,Video: 1,,,
Bratsko,Stephen,11/11/2016,Y10ME,,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Assist: 1
Bratsko,Stephen,11/12/2016,Y14ME,Ref: 2,,,,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,,,,Assist: 1
Bratsko,Stephen,11/13/2016,Y14WE,Ref: 1,,,,,,,,,,,,
Bratsko,Stephen,11/13/2016,Y14WF,,,,,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,,,,
